Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Finrat,Savings
bad,0,parents,48,21,single,no_rec,partime,35,48,0,0,1850,1877,98.56153436,0.337297297
bad,3,parents,60,23,single,no_rec,fixed,35,62,0,0,1100,1300,84.61538462,1.472727273
good,1,owner,24,39,married,no_rec,others,35,70,4000,0,525,1771,29.64426877,1.6
bad,3,rent,36,39,married,no_rec,fixed,90,150,0,0,300,700,42.85714286,7.2
good,12,owner,48,39,married,no_rec,freelance,60,95,6000,0,1300,1600,81.25,1.292307692
bad,0,priv,36,31,married,no_rec,partime,35,202,6000,0,1300,1663,78.17197835,4.624615385
good,2,rent,60,24,married,no_rec,fixed,55,100,4000,0,1750,1900,92.10526316,1.542857143
bad,2,priv,48,37,married,yes_rec,partime,75,115,2000,0,850,1194,71.18927973,2.258823529
good,2,parents,60,24,single,no_rec,fixed,35,164,0,0,900,1516,59.36675462,8.6
good,0,parents,24,20,single,no_rec,fixed,35,155,7000,0,1450,1688,85.90047393,1.986206897
good,4,owner,48,40,married,yes_rec,fixed,60,150,3500,200,800,800,100,5.28
bad,21,owner,60,63,married,yes_rec,fixed,60,165,3000,0,1250,1424,87.78089888,5.04
bad,14,rent,60,38,married,no_rec,fixed,71,108,0,0,1400,1693,82.69344359,1.585714286
good,25,owner,60,51,married,no_rec,fixed,35,93,3500,0,900,995,90.45226131,3.866666667
bad,6,other,60,30,married,no_rec,fixed,60,133,0,0,1300,1388,93.65994236,3.369230769
good,3,owner,36,37,married,no_rec,fixed,60,55,0,0,1500,2315,64.79481641,-0.12
good,13,owner,36,39,married,no_rec,fixed,35,148,14000,0,300,850,35.29411765,13.56
good,5,parents,24,31,single,no_rec,fixed,35,130,0,0,200,1447,13.82170007,11.4
good,16,other,60,34,married,no_rec,fixed,60,120,6000,0,1350,1487,90.7868191,2.666666667
good,3,parents,48,20,single,no_rec,freelance,35,124,7000,0,1000,1362,73.42143906,4.272
good,5,other,18,65,married,yes_rec,others,35,99,0,0,375,675,55.55555556,3.072
good,16,rent,48,32,single,yes_rec,fixed,47,120,0,0,800,1224,65.35947712,4.38
good,2,rent,48,29,single,no_rec,fixed,60,250,0,0,1000,1179,84.81764207,9.12
good,0,parents,60,31,married,no_rec,others,75,37,0,0,1500,2084,71.97696737,-1.52
good,23,parents,60,37,single,no_rec,freelance,35,71,4500,0,1950,2336,83.4760274,1.107692308
good,6,owner,48,55,married,no_rec,freelance,45,74,16000,1500,2000,3753,53.29070077,0.336
bad,0,parents,36,19,single,no_rec,freelance,35,73,0,0,400,495,80.80808081,3.42
bad,1,other,60,21,single,no_rec,partime,45,135,0,0,1100,1480,74.32432432,4.909090909
bad,3,parents,60,25,married,no_rec,fixed,35,70,0,0,1300,1332,97.5975976,1.615384615
good,5,owner,36,58,married,yes_rec,others,45,79,7000,0,400,1234,32.41491086,3.06
bad,0,rent,48,20,single,yes_rec,partime,56,105,0,0,1100,1289,85.33747091,2.138181818
good,9,priv,48,27,married,no_rec,fixed,45,102,5000,360,1300,1537,84.58035133,1.971692308
good,0,owner,48,29,married,no_rec,others,60,50,11000,0,1000,1480,67.56756757,-0.48
good,8,owner,12,39,married,no_rec,fixed,75,160,1500,0,360,865,41.61849711,2.833333333
good,24,owner,60,43,single,no_rec,fixed,35,120,3500,0,1320,1680,78.57142857,3.863636364
good,3,parents,60,23,single,no_rec,fixed,35,107,0,0,800,1111,72.00720072,5.4
good,13,owner,60,27,married,no_rec,fixed,35,253,7000,0,1060,1750,60.57142857,12.33962264
good,2,rent,60,49,married,no_rec,fixed,51,155,0,0,1500,1550,96.77419355,4.16
good,33,owner,48,61,married,no_rec,fixed,35,130,8000,0,850,1050,80.95238095,5.364705882
bad,0,owner,36,31,married,yes_rec,partime,45,120,3000,150,700,850,82.35294118,3.78
good,0,rent,60,46,separated,no_rec,fixed,57,124,0,0,940,1149,81.8102698,4.276595745
good,7,parents,60,25,single,no_rec,fixed,35,75,0,0,1100,1340,82.08955224,2.181818182
good,20,owner,36,37,married,yes_rec,fixed,60,150,3500,0,450,950,47.36842105,7.2
good,10,rent,36,36,divorced,no_rec,freelance,45,100,0,0,1000,1700,58.82352941,1.98
bad,17,owner,36,60,married,no_rec,fixed,60,78,2500,0,650,800,81.25,0.996923077
good,1,owner,60,28,married,no_rec,fixed,45,60,4000,0,1500,2326,64.48839209,0.6
good,10,owner,60,32,married,no_rec,fixed,45,419,5500,2500,1300,1995,65.16290727,16.10769231
good,4,rent,60,25,married,no_rec,fixed,56,112,0,0,1250,1399,89.34953538,2.688
bad,3,rent,60,32,married,no_rec,fixed,50,147,0,0,1100,1226,89.72267537,5.290909091
good,31,owner,12,53,married,yes_rec,fixed,60,165,6000,0,594,1332,44.59459459,2.121212121
good,3,rent,24,32,married,no_rec,fixed,61,160,0,0,400,450,88.88888889,5.94
good,8,rent,60,46,married,no_rec,freelance,45,147,0,0,1000,1359,73.58351729,6.12
good,0,rent,12,22,single,no_rec,freelance,38,34,0,0,700,1665,42.04204204,-0.068571429
good,1,rent,60,25,married,no_rec,partime,42,73,0,0,1000,1050,95.23809524,1.86
bad,12,owner,60,37,married,no_rec,fixed,60,98,9000,200,800,1012,79.0513834,2.7
good,2,rent,36,44,married,no_rec,partime,57,123,5000,0,900,975,92.30769231,2.64
good,10,owner,12,36,married,no_rec,freelance,45,14,4000,0,900,1776,50.67567568,-0.413333333
good,1,owner,60,40,married,yes_rec,fixed,45,100,8500,0,400,1570,25.47770701,8.25
good,0,owner,60,47,married,no_rec,freelance,45,56,6000,0,1345,1345,100,0.49070632
good,3,owner,60,32,married,no_rec,fixed,45,90,6000,0,1500,2502,59.95203837,1.8
good,1,owner,60,21,single,yes_rec,fixed,35,294,53000,0,1300,1398,92.98998569,11.95384615
good,10,owner,36,50,married,no_rec,freelance,75,135,7500,0,1000,1230,81.30081301,2.16
good,19,parents,60,34,single,no_rec,fixed,35,80,0,0,1000,1097,91.15770283,2.7
good,0,parents,18,33,single,no_rec,fixed,35,112,6000,0,450,1196,37.62541806,3.08
good,3,rent,60,29,married,yes_rec,fixed,55,100,0,0,930,1007,92.35352532,2.903225806
good,4,owner,36,42,single,no_rec,fixed,35,115,12000,0,900,1299,69.28406467,3.2
good,5,owner,60,37,married,no_rec,freelance,60,67,3500,196,1300,1625,80,0.232615385
good,2,owner,60,24,married,no_rec,fixed,45,375,5000,0,2200,2433,90.42334566,9
good,2,other,60,39,single,no_rec,fixed,35,113,0,0,1250,1499,83.38892595,3.744
good,18,rent,36,41,single,no_rec,freelance,40,53,0,0,750,1077,69.63788301,0.624
good,17,owner,48,55,married,yes_rec,freelance,60,73,15000,0,1900,2205,86.16780045,0.328421053
bad,5,owner,48,26,single,no_rec,fixed,35,34,10000,5000,1500,2272,66.02112676,-1.632
good,19,owner,60,34,married,no_rec,fixed,60,196,7000,1000,1690,1930,87.56476684,4.473372781
good,1,rent,48,24,married,no_rec,partime,41,56,0,0,1500,1935,77.51937984,0.48
good,16,owner,48,31,married,no_rec,fixed,45,200,5000,800,1250,1646,75.94167679,5.6448
good,1,rent,48,34,married,no_rec,fixed,55,102,0,0,600,1074,55.86592179,3.76
good,15,owner,60,43,married,no_rec,freelance,60,310,7000,0,1200,1297,92.52120278,12.5
good,11,owner,60,33,married,no_rec,fixed,60,106,6000,0,1500,1702,88.13160987,1.84
bad,0,parents,36,22,single,no_rec,partime,35,103,4500,0,1050,1485,70.70707071,2.331428571
good,0,parents,60,41,single,no_rec,partime,35,131,4500,0,1200,1538,78.02340702,4.8
bad,0,priv,60,43,married,no_rec,partime,45,117,2000,250,1600,1967,81.3421454,2.60625
bad,0,rent,60,25,single,yes_rec,partime,47,120,0,0,1200,1460,82.19178082,3.65
bad,0,rent,36,18,single,yes_rec,others,38,33,0,0,300,350,85.71428571,-0.6
bad,0,parents,36,35,single,no_rec,freelance,35,43,0,0,875,950,92.10526316,0.329142857
good,9,other,60,31,married,no_rec,fixed,60,130,0,0,1500,1700,88.23529412,2.8
good,14,owner,60,40,married,no_rec,fixed,60,110,5000,0,1000,1646,60.75334143,3
good,4,parents,36,20,single,no_rec,fixed,35,60,0,0,550,587,93.6967632,1.636363636
good,5,parents,36,28,married,no_rec,fixed,45,107,0,0,1160,1959,59.21388464,1.924137931
bad,0,rent,36,22,single,no_rec,partime,42,65,0,0,430,550,78.18181818,1.925581395
good,4,parents,36,28,married,no_rec,fixed,35,173,0,0,1000,1300,76.92307692,4.968
good,13,owner,60,35,married,no_rec,fixed,60,134,4500,700,1000,1894,52.79831045,4.02
good,8,owner,60,41,married,no_rec,freelance,60,173,8000,0,1200,1570,76.43312102,5.65
bad,1,parents,60,22,single,no_rec,freelance,35,78,3500,0,2275,2300,98.91304348,1.134065934
good,5,ignore,48,51,divorced,no_rec,fixed,35,95,6000,0,500,645,77.51937984,5.76
good,3,rent,36,21,single,no_rec,fixed,44,89,0,0,400,500,80,4.05
bad,1,owner,60,40,married,yes_rec,fixed,60,155,2500,0,1650,1650,100,3.454545455
bad,3,owner,36,45,married,yes_rec,fixed,60,87,3500,0,650,650,100,1.495384615
good,0,parents,48,22,single,no_rec,freelance,45,134,0,0,4000,4500,88.88888889,1.068
bad,1,parents,36,31,married,no_rec,fixed,35,61,4000,0,700,800,87.5,1.337142857
good,3,priv,60,35,married,no_rec,fixed,75,185,3500,1200,700,845,82.84023669,8.4
good,20,owner,12,48,separated,no_rec,freelance,75,300,18000,0,760,1369,55.51497443,3.552631579
bad,3,owner,36,40,married,yes_rec,freelance,60,68,4500,0,575,775,74.19354839,0.500869565
good,10,owner,36,37,married,yes_rec,fixed,60,320,15000,1000,1000,2191,45.6412597,9
good,1,owner,36,20,single,no_rec,partime,35,139,4000,0,375,425,88.23529412,9.984
good,8,rent,48,36,married,no_rec,fixed,76,159,0,0,830,939,88.39190628,4.8
good,6,other,48,35,married,no_rec,fixed,60,79,15000,0,2000,2504,79.87220447,0.456
good,0,other,36,26,married,no_rec,fixed,45,260,0,0,725,775,93.5483871,10.67586207
bad,0,rent,60,60,married,no_rec,others,55,100,8000,0,2500,2500,100,1.08
good,12,owner,60,54,married,yes_rec,fixed,75,231,15000,0,1950,2500,78,4.8
good,6,rent,60,31,single,no_rec,fixed,43,82,0,0,800,946,84.56659619,2.925
bad,3,parents,60,30,married,yes_rec,fixed,45,120,4000,0,1500,1621,92.53547193,3
bad,0,parents,18,19,single,no_rec,fixed,35,91,0,0,650,650,100,1.550769231
good,12,rent,36,30,married,no_rec,fixed,65,203,0,0,1500,2700,55.55555556,3.312
good,13,parents,60,34,single,no_rec,fixed,35,96,0,0,750,775,96.77419355,4.88
bad,0,owner,60,39,married,yes_rec,freelance,45,53,10000,0,1500,1699,88.28722778,0.32
good,4,priv,24,44,married,no_rec,freelance,60,170,2900,0,1800,2750,65.45454545,1.466666667
bad,8,other,36,39,married,no_rec,fixed,35,112,0,0,450,550,81.81818182,6.16
good,8,owner,24,36,married,no_rec,fixed,60,90,6000,1500,900,1715,52.47813411,0.4
good,10,owner,36,52,married,no_rec,freelance,35,225,25000,0,2000,2315,86.39308855,3.42
good,5,owner,60,36,married,yes_rec,fixed,35,205,9000,1500,1050,1168,89.89726027,8.857142857
bad,5,parents,48,20,single,no_rec,others,45,155,0,0,2500,3542,70.58159232,2.112
bad,2,owner,60,35,single,no_rec,fixed,35,51,4000,0,1400,1628,85.995086,0.685714286
good,21,owner,60,40,married,yes_rec,fixed,60,144,6500,0,2000,2230,89.68609865,2.52
bad,3,parents,60,34,single,yes_rec,partime,35,80,0,0,1100,1265,86.95652174,2.454545455
bad,0,rent,60,38,married,no_rec,freelance,35,76,0,0,1300,1636,79.46210269,1.892307692
good,14,parents,60,32,married,yes_rec,fixed,35,140,0,0,1150,1273,90.33778476,5.47826087
good,23,owner,60,50,married,no_rec,fixed,45,90,3000,0,950,1101,86.28519528,2.842105263
good,3,owner,48,25,married,no_rec,freelance,35,107,4500,1900,1000,1250,80,2.544
good,4,owner,36,32,married,no_rec,fixed,45,190,13000,2000,800,2400,33.33333333,5.625
good,8,owner,60,34,married,yes_rec,fixed,45,145,5000,0,1100,1110,99.0990991,5.454545455
good,11,rent,12,29,single,no_rec,fixed,44,93,0,0,700,1667,41.99160168,0.84
good,2,rent,60,40,married,no_rec,fixed,60,145,500,0,1550,1621,95.61998766,3.290322581
good,3,parents,48,24,single,no_rec,fixed,35,55,3000,0,850,875,97.14285714,1.129411765
good,3,parents,48,28,married,no_rec,fixed,45,173,0,0,1000,2057,48.61448712,6.144
good,6,rent,60,34,married,no_rec,fixed,86,110,0,0,800,2263,35.35130358,1.8
bad,0,rent,60,38,married,yes_rec,partime,75,159,0,0,1000,1235,80.97165992,5.04
good,20,owner,60,39,married,no_rec,fixed,60,68,13000,0,900,975,92.30769231,0.533333333
good,0,owner,24,52,married,no_rec,others,45,170,6500,0,500,600,83.33333333,6
good,8,owner,60,33,married,no_rec,fixed,45,160,2000,0,1050,2277,46.11330698,6.571428571
bad,5,owner,48,49,widow,no_rec,others,35,48,4000,0,1100,1438,76.49513213,0.567272727
good,17,owner,48,46,married,no_rec,fixed,35,128,4000,0,1400,1718,81.49010477,3.188571429
bad,2,rent,48,44,separated,no_rec,fixed,48,125,5000,800,1600,2500,64,2.07
good,0,parents,60,22,single,no_rec,partime,35,72,0,0,1100,1131,97.25906278,2.018181818
good,20,owner,60,44,married,no_rec,fixed,60,115,4000,0,1250,1463,85.44087491,2.64
good,5,rent,60,42,separated,yes_rec,freelance,89,288,15000,0,1800,2148,83.79888268,6.633333333
good,16,owner,36,40,married,no_rec,fixed,60,160,4000,0,1300,2305,56.39913232,2.769230769
good,14,owner,60,38,married,no_rec,fixed,60,114,5000,400,1200,2062,58.19592629,2.5
good,1,rent,6,38,married,no_rec,partime,72,118,0,0,125,375,33.33333333,2.208
good,1,parents,48,21,single,no_rec,fixed,35,60,0,0,850,1195,71.12970711,1.411764706
bad,1,rent,24,24,single,no_rec,partime,49,139,0,0,500,550,90.90909091,4.32
good,12,rent,48,36,married,no_rec,fixed,80,195,0,0,1800,2272,79.22535211,3.066666667
good,3,parents,48,29,separated,no_rec,fixed,35,108,0,0,900,1263,71.25890736,3.893333333
bad,2,rent,18,46,married,yes_rec,fixed,74,140,0,0,200,380,52.63157895,5.94
good,18,parents,60,42,divorced,yes_rec,fixed,35,145,0,0,1000,1025,97.56097561,6.6
good,15,owner,36,43,married,yes_rec,fixed,60,105,5000,0,400,1631,24.52483139,4.05
bad,2,parents,60,20,single,no_rec,fixed,35,56,3500,0,1300,1637,79.41356139,0.969230769
good,14,owner,60,28,married,no_rec,fixed,35,216,4000,0,1750,2270,77.09251101,6.205714286
bad,0,parents,36,21,single,no_rec,partime,35,130,2000,0,875,1075,81.39534884,3.908571429
good,3,owner,60,27,married,no_rec,fixed,35,120,4000,1500,1800,2090,86.12440191,2.333333333
good,1,owner,60,27,married,no_rec,fixed,35,90,2000,0,1150,1470,78.23129252,2.869565217
bad,6,rent,60,38,married,yes_rec,fixed,55,103,0,0,1100,1303,84.42056792,2.618181818
bad,0,owner,36,42,married,no_rec,freelance,60,84,5000,0,1350,1850,72.97297297,0.64
good,3,owner,60,33,married,yes_rec,fixed,45,193,10000,1500,1300,1730,75.14450867,6.138461538
good,6,parents,18,25,married,no_rec,fixed,45,164,0,0,1250,1890,66.13756614,1.7136
good,18,rent,60,37,married,no_rec,fixed,70,100,0,0,1300,1345,96.65427509,1.384615385
good,30,owner,12,56,married,no_rec,freelance,45,60,12000,0,1375,1700,80.88235294,0.130909091
good,25,priv,12,55,single,no_rec,freelance,35,92,25000,0,150,400,37.5,4.56
good,1,owner,60,22,single,no_rec,fixed,35,300,4000,200,1350,1450,93.10344828,11.68888889
good,18,rent,48,53,married,no_rec,fixed,54,92,0,0,1340,1345,99.62825279,1.36119403
good,5,owner,36,53,married,yes_rec,others,35,227,8500,0,1550,1985,78.08564232,4.459354839
bad,5,rent,48,31,married,yes_rec,fixed,60,150,0,0,800,1707,46.86584651,5.4
good,14,owner,60,40,married,no_rec,fixed,45,91,0,0,1100,1565,70.28753994,2.509090909
bad,0,parents,60,33,married,yes_rec,freelance,60,144,0,0,2000,2235,89.48545861,2.52
good,10,priv,60,48,married,no_rec,fixed,35,161,9000,0,900,1100,81.81818182,8.4
good,39,owner,60,58,married,no_rec,fixed,35,113,3500,0,1380,1623,85.02772643,3.391304348
good,0,priv,48,41,married,no_rec,fixed,75,146,10000,0,1370,1623,84.41158349,2.487591241
good,1,parents,36,24,single,no_rec,fixed,35,70,0,0,700,1067,65.60449859,1.8
bad,5,rent,60,37,married,no_rec,fixed,77,318,5000,0,1750,2953,59.26176769,8.262857143
good,10,owner,60,34,married,no_rec,fixed,45,115,9500,0,1450,1721,84.25334108,2.896551724
bad,1,rent,60,36,married,yes_rec,partime,84,90,0,0,1100,1184,92.90540541,0.327272727
good,3,priv,60,27,married,no_rec,fixed,35,215,5000,2800,1500,1682,89.17954816,6.08
good,8,owner,24,30,married,yes_rec,fixed,35,340,1200,0,1000,1893,52.8262018,7.32
bad,1,rent,60,31,divorced,yes_rec,partime,39,42,0,0,1200,1265,94.86166008,0.15
good,0,owner,24,18,single,no_rec,partime,35,104,12000,0,1700,1726,98.49362688,0.974117647
good,20,priv,60,59,married,no_rec,freelance,35,81,18000,0,1200,1349,88.95478132,2.3
bad,8,rent,48,30,single,no_rec,fixed,46,114,0,0,1650,1659,99.45750452,1.978181818
good,0,priv,60,42,married,no_rec,partime,35,210,1500,0,1250,1518,82.34519104,8.4
good,3,owner,48,29,married,no_rec,fixed,35,83,4500,1170,700,837,83.63201912,2.489142857
bad,3,rent,48,39,married,yes_rec,fixed,97,223,0,0,1250,1609,77.68800497,4.8384
good,17,other,48,40,married,no_rec,fixed,60,117,6000,960,1200,1893,63.39144216,1.896
bad,14,owner,60,47,widow,yes_rec,fixed,35,100,4000,2000,1475,1475,100,1.830508475
bad,11,parents,60,30,married,yes_rec,fixed,45,105,5000,0,1500,2500,60,2.4
bad,24,other,60,41,married,yes_rec,freelance,75,292,0,0,2200,2428,90.60955519,5.918181818
good,2,parents,36,25,single,no_rec,fixed,35,110,0,0,500,1200,41.66666667,5.4
good,3,parents,60,23,single,no_rec,freelance,35,42,10000,0,2000,2203,90.78529278,0.21
good,14,owner,60,35,married,no_rec,fixed,35,80,3500,0,1100,1622,67.81750925,2.454545455
bad,20,owner,60,43,married,yes_rec,fixed,45,120,10000,0,2000,2700,74.07407407,2.25
good,5,rent,24,41,married,no_rec,freelance,44,90,8000,0,600,1218,49.26108374,1.84
good,15,owner,60,50,married,yes_rec,fixed,35,112,4000,0,1150,1400,82.14285714,4.017391304
good,3,owner,36,26,married,no_rec,fixed,35,136,6000,4500,900,1421,63.3356791,2.24
bad,7,owner,36,38,married,yes_rec,fixed,45,85,3400,1500,450,550,81.81818182,2
good,7,owner,60,33,married,no_rec,freelance,60,144,4500,0,1100,1245,88.35341365,4.581818182
good,9,owner,60,42,married,no_rec,fixed,75,140,7000,0,1000,1423,70.27406887,3.9
good,2,rent,48,22,married,no_rec,fixed,53,183,0,0,1300,1300,100,4.8
good,2,rent,60,38,single,no_rec,fixed,70,250,55,0,1300,1365,95.23809524,8.307692308
bad,1,priv,36,28,married,no_rec,freelance,45,81,6000,0,1000,1150,86.95652174,1.296
bad,0,rent,60,24,married,no_rec,partime,41,56,0,0,1308,1558,83.95378691,0.688073394
good,2,priv,60,24,married,no_rec,fixed,35,170,5000,1500,1150,1200,95.83333333,6.260869565
good,16,rent,36,41,married,no_rec,fixed,52,71,0,0,900,950,94.73684211,0.76
bad,3,rent,60,39,married,yes_rec,fixed,69,94,0,0,1450,1546,93.79042691,1.034482759
bad,1,rent,60,34,married,no_rec,fixed,56,112,4000,1500,1400,1508,92.83819629,1.757142857
good,12,rent,36,55,married,no_rec,fixed,57,115,0,0,800,1250,64,2.61
bad,0,owner,60,64,widow,no_rec,others,35,100,8000,0,1980,2038,97.15407262,1.96969697
good,3,other,48,32,single,yes_rec,fixed,35,71,0,0,1000,1200,83.33333333,1.728
good,14,rent,36,47,married,no_rec,fixed,73,125,6500,0,600,825,72.72727273,3.12
bad,0,parents,60,25,single,no_rec,partime,35,35,0,0,1150,1351,85.12213175,0
good,9,owner,60,25,married,no_rec,fixed,60,200,13500,5000,1900,2115,89.83451537,2.842105263
bad,0,rent,48,35,married,no_rec,partime,106,160,0,0,930,930,100,2.787096774
bad,0,rent,48,24,married,no_rec,partime,35,49,0,0,600,1452,41.32231405,1.12
bad,1,parents,60,43,married,yes_rec,fixed,90,179,0,0,1600,1896,84.38818565,3.3375
bad,2,parents,36,21,single,no_rec,freelance,35,221,0,0,500,650,76.92307692,13.392
good,4,owner,48,22,married,no_rec,fixed,35,214,10000,3000,1250,1566,79.82120051,5.7216
good,20,owner,60,56,married,no_rec,fixed,35,145,5000,0,1600,1763,90.75439592,4.125
good,2,other,48,25,single,no_rec,fixed,35,142,0,0,1000,1440,69.44444444,5.136
good,8,owner,60,56,married,no_rec,freelance,45,200,30000,0,1400,1500,93.33333333,6.642857143
good,13,owner,60,36,married,no_rec,fixed,45,72,3500,45,1400,1625,86.15384615,1.137857143
good,5,owner,24,59,married,no_rec,fixed,35,105,18000,0,1800,1965,91.60305344,0.933333333
good,13,owner,60,58,married,no_rec,fixed,75,211,7500,2000,800,1214,65.89785832,8.7
bad,0,owner,60,40,married,yes_rec,partime,90,90,8000,0,1000,1189,84.10428932,0
good,25,owner,12,49,married,no_rec,freelance,60,100,5500,0,1000,1998,50.05005005,0.48
bad,5,rent,54,27,married,no_rec,fixed,47,118,0,0,1500,1600,93.75,2.556
bad,2,owner,60,44,married,no_rec,fixed,60,88,2000,0,1450,1452,99.86225895,1.15862069
good,5,owner,24,26,married,no_rec,fixed,45,147,10000,300,450,1522,29.56636005,5.28
bad,5,rent,48,49,widow,yes_rec,freelance,45,103,0,0,1000,2193,45.5996352,2.784
good,18,owner,60,45,single,yes_rec,fixed,35,197,2000,0,1500,1578,95.05703422,6.48
bad,1,priv,60,24,married,no_rec,partime,35,127,3500,2000,1700,1825,93.15068493,2.541176471
bad,0,rent,60,25,married,yes_rec,fixed,69,235,0,0,1400,1650,84.84848485,7.114285714
good,12,owner,60,56,married,no_rec,freelance,35,126,17000,0,3000,3745,80.10680908,1.82
good,5,owner,36,43,married,no_rec,freelance,45,200,4000,0,1800,2300,78.26086957,3.1
good,2,other,24,30,married,yes_rec,fixed,45,233,0,0,900,1189,75.69386039,5.013333333
good,1,owner,60,47,married,no_rec,fixed,75,78,4000,0,1500,1711,87.66803039,0.12
good,2,owner,48,30,single,no_rec,fixed,35,106,4000,0,660,1060,62.26415094,5.163636364
good,14,owner,60,28,married,no_rec,fixed,45,178,4000,700,600,700,85.71428571,12.6
bad,8,owner,60,64,married,no_rec,freelance,60,111,148,1,1895,2596,72.99691834,1.614459103
bad,2,owner,60,29,married,yes_rec,partime,35,71,6000,0,700,2700,25.92592593,3.085714286
bad,0,parents,60,26,separated,no_rec,others,35,101,0,0,950,1735,54.75504323,4.168421053
good,1,parents,48,24,single,no_rec,fixed,35,53,0,0,1200,1215,98.7654321,0.72
